file,threshold_m,kept_points,total_points,kept_pct,true_distance_mi,adjusted_distance_mi,distance_error_mi,distance_abs_error_mi,distance_abs_pct_error,distance_pct_error,true_gain_ft,adjusted_gain_ft,gain_error_ft,gain_abs_error_ft,gain_abs_pct_error,gain_pct_error
loop.gpx,18,2120,52424,4.043949336181901,28.0,24.91233991904372,-3.0876600809562795,3.0876600809562795,11.027357431986713,-11.027357431986713,11000.0,10811.352051999995,-188.64794800000527,188.64794800000527,1.7149813454545935,-1.7149813454545935
loop.gpx,19,2005,52424,3.824584159926751,28.0,24.767528698155516,-3.232471301844484,3.232471301844484,11.5445403637303,-11.5445403637303,11000.0,10668.307428,-331.6925719999999,331.6925719999999,3.0153870181818174,-3.0153870181818174
loop.gpx,20,1894,52424,3.612849076758737,28.0,24.616205475152302,-3.3837945248476977,3.3837945248476977,12.084980445884634,-12.084980445884634,11000.0,10671.916351999998,-328.08364800000163,328.08364800000163,2.982578618181833,-2.982578618181833
loop.gpx,21,1803,52424,3.4392644590264005,28.0,24.531053647821565,-3.4689463521784347,3.4689463521784347,12.389094114922981,-12.389094114922981,11000.0,10621.7195,-378.28050000000076,378.28050000000076,3.4389136363636434,-3.4389136363636434
loop.gpx,22,1713,52424,3.267587364565848,28.0,24.394662251925695,-3.605337748074305,3.605337748074305,12.876206243122517,-12.876206243122517,11000.0,10620.407164000004,-379.59283599999617,379.59283599999617,3.450843963636329,-3.450843963636329
loop.gpx,23,1655,52424,3.1569510148023805,28.0,24.545942641274834,-3.4540573587251657,3.4540573587251657,12.335919138304163,-12.335919138304163,11000.0,10636.483280000002,-363.5167199999978,363.5167199999978,3.3046974545454346,-3.3046974545454346
loop.gpx,24,1578,52424,3.0100717228750193,28.0,24.388438028633416,-3.6115619713665836,3.6115619713665836,12.898435612023512,-12.898435612023512,11000.0,10627.953095999996,-372.04690400000436,372.04690400000436,3.3822445818182216,-3.3822445818182216
loop.gpx,25,1510,52424,2.8803601403937127,28.0,24.31702355061326,-3.6829764493867394,3.6829764493867394,13.153487319238355,-13.153487319238355,11000.0,10546.26018,-453.7398200000007,453.7398200000007,4.124907454545461,-4.124907454545461
loop.gpx,26,1454,52424,2.7735388371738137,28.0,24.281542200622955,-3.7184577993770453,3.7184577993770453,13.280206426346592,-13.280206426346592,11000.0,10594.488528000002,-405.5114719999983,405.5114719999983,3.6864679272727123,-3.6864679272727123
loop.gpx,27,1397,52424,2.6648100106821304,28.0,24.225394198729518,-3.774605801270482,3.774605801270482,13.480735004537436,-13.480735004537436,11000.0,10513.123695999993,-486.8763040000067,486.8763040000067,4.426148218181879,-4.426148218181879
loop.gpx,28,1340,52424,2.556081184190447,28.0,24.080022473656726,-3.919977526343274,3.919977526343274,13.999919736940264,-13.999919736940264,11000.0,10486.548892,-513.4511079999993,513.4511079999993,4.6677373454545386,-4.6677373454545386
loop.gpx,29,1299,52424,2.4778727300473067,28.0,24.120040696798917,-3.8799593032010833,3.8799593032010833,13.85699751143244,-13.85699751143244,11000.0,10560.367792000001,-439.6322079999991,439.6322079999991,3.9966564363636277,-3.9966564363636277
loop.gpx,30,1252,52424,2.3882191362734626,28.0,24.00726887037139,-3.992731129628609,3.992731129628609,14.259754034387889,-14.259754034387889,11000.0,10443.897971999995,-556.1020280000048,556.1020280000048,5.055472981818225,-5.055472981818225
moran.gpx,0,44899,44899,100.0,20.0,21.313495955787083,1.313495955787083,1.313495955787083,6.5674797789354145,6.5674797789354145,6000.0,14856.627772000618,8856.627772000618,8856.627772000618,147.61046286667695,147.61046286667695
moran.gpx,1,18541,44899,41.294906345352906,20.0,19.406774704703558,-0.5932252952964419,0.5932252952964419,2.9661264764822093,-2.9661264764822093,6000.0,12098.753667999978,6098.753667999978,6098.753667999978,101.64589446666629,101.64589446666629
moran.gpx,2,10282,44899,22.900287311521414,20.0,17.939445467355405,-2.060554532644595,2.060554532644595,10.302772663222974,-10.302772663222974,6000.0,10070.53837999998,4070.53837999998,4070.53837999998,67.842306333333,67.842306333333
moran.gpx,3,7473,44899,16.644023252188244,20.0,17.19749207033376,-2.802507929666241,2.802507929666241,14.012539648331208,-14.012539648331208,6000.0,8776.246999999981,2776.246999999981,2776.246999999981,46.27078333333302,46.27078333333302
moran.gpx,4,5635,44899,12.55039087730239,20.0,16.664774929402572,-3.335225070597428,3.335225070597428,16.67612535298714,-16.67612535298714,6000.0,8139.435955999994,2139.435955999994,2139.435955999994,35.657265933333235,35.657265933333235
moran.gpx,5,4533,44899,10.095993229247867,20.0,16.30731604184992,-3.6926839581500808,3.6926839581500808,18.463419790750404,-18.463419790750404,6000.0,7723.097359999999,1723.0973599999988,1723.0973599999988,28.718289333333313,28.718289333333313
moran.gpx,6,3807,44899,8.479030713378917,20.0,16.114199205154897,-3.885800794845103,3.885800794845103,19.429003974225516,-19.429003974225516,6000.0,7426.181339999998,1426.1813399999983,1426.1813399999983,23.76968899999997,23.76968899999997
moran.gpx,7,3290,44899,7.327557406623756,20.0,15.932408031662904,-4.067591968337096,4.067591968337096,20.33795984168548,-20.33795984168548,6000.0,7249.672147999995,1249.672147999995,1249.672147999995,20.82786913333325,20.82786913333325
moran.gpx,8,2897,44899,6.452259515802133,20.0,15.804086000180025,-4.195913999819975,4.195913999819975,20.979569999099876,-20.979569999099876,6000.0,7073.491039999998,1073.491039999998,1073.491039999998,17.8915173333333,17.8915173333333
moran.gpx,9,2563,44899,5.708367669658567,20.0,15.61060961265504,-4.38939038734496,4.38939038734496,21.9469519367248,-21.9469519367248,6000.0,6878.937227999996,878.9372279999961,878.9372279999961,14.648953799999937,14.648953799999937
moran.gpx,10,2307,44899,5.1381990690215815,20.0,15.522505753503486,-4.477494246496514,4.477494246496514,22.387471232482568,-22.387471232482568,6000.0,6697.506775999991,697.5067759999911,697.5067759999911,11.625112933333185,11.625112933333185
moran.gpx,11,2103,44899,4.683845965388985,20.0,15.421650654752927,-4.578349345247073,4.578349345247073,22.891746726235365,-22.891746726235365,6000.0,6700.459531999997,700.4595319999971,700.4595319999971,11.674325533333285,11.674325533333285
moran.gpx,12,1922,44899,4.280718946969865,20.0,15.300720366925129,-4.699279633074871,4.699279633074871,23.49639816537436,-23.49639816537436,6000.0,6611.548767999996,611.548767999996,611.548767999996,10.1924794666666,10.1924794666666
moran.gpx,13,1775,44899,3.953317445822847,20.0,15.227667999305035,-4.7723320006949645,4.7723320006949645,23.86166000347482,-23.86166000347482,6000.0,6453.412279999999,453.41227999999865,453.41227999999865,7.55687133333331,7.55687133333331
moran.gpx,14,1651,44899,3.677142029889307,20.0,15.18435945175532,-4.81564054824468,4.81564054824468,24.0782027412234,-24.0782027412234,6000.0,6438.320415999997,438.32041599999684,438.32041599999684,7.305340266666614,7.305340266666614
moran.gpx,15,1540,44899,3.429920488206864,20.0,15.101936074549693,-4.898063925450307,4.898063925450307,24.490319627251537,-24.490319627251537,6000.0,6402.887343999997,402.88734399999703,402.88734399999703,6.714789066666617,6.714789066666617
